GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q7A1V4	esxA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q7A2K6	isaB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	Q7A2K8	ssaA1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	Q7A2Q7	splB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	Q7A2Q8	splC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	Q7A2Q9	splD	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	Q7A2R2	lytH	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR017273|UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158878	UniProt		C
UniProtKB	Q7A349	icaB	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A362	sraP	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A377	isaB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A382	clfB	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A3D7	ssaA1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A3J7	fnbA	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A3S2	hlgC	located_in	GO:0005576	extracellular region	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003963|InterPro:IPR016183	158879	InterPro		C
UniProtKB	Q7A423	ssaA2	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4F2	sceD	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4L0	SA1812	located_in	GO:0005576	extracellular region	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003963|InterPro:IPR016183	158879	InterPro		C
UniProtKB	Q7A4S1	ptpA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4Y0	splA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4Y1	splB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4Y2	splC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4Y3	splD	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A4Y4	splF	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A588	lytH	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR017273|UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A5Y8	lytN	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A638	flr	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A654	isdC	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A654	isdC	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019909	158879	InterPro		C
UniProtKB	Q7A655	isdA	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A656	isdB	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A6A6	sspA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A6A7	sspB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A6P2	nuc	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A6U1	ltaS	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A780	sdrD	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A781	sdrC	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	158879	UniProt		C
UniProtKB	Q7A7E0	sle1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A7P2	lip2	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A7R8	esxB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A7R9	esxC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A7S4	esxA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7A7T0	lytM	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	158879	UniProt		C
UniProtKB	Q7BS42	pic	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	216592	UniProt		C
UniProtKB	Q7BS42	pic	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	216592	UniProt		C
UniProtKB	Q7BSW5	espP	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83334	UniProt		C
UniProtKB	Q7BSW5	espP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	Q7DB77	tir	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83334	UniProt		C
UniProtKB	Q7DBA6	nleE	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83334	UniProt		C
UniProtKB	Q7DBJ9	ydeT	located_in	GO:0009279	cell outer membrane	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN002019709	83334	TreeGrafter		C
UniProtKB	Q7DJ60	ehaG	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
UniProtKB	Q812G9	BC_5087	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	226900	UniProt		C
UniProtKB	Q813X6	BC_0920	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	226900	UniProt		C
UniProtKB	Q815K8	eno	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	226900	UniProt		C
UniProtKB	Q81BJ6	colA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR002169|UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	226900	UniProt		C
UniProtKB	Q8CVG4	nanC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002211421	199310	UniProt		C
UniProtKB	Q8CVH8	mdtP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8CVI4	lamB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR023738|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215172|UniRule:UR000101733	199310	UniProt		C
UniProtKB	Q8CVJ0	btuB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN000763916|UniRule:UR000079051	199310	UniProt		C
UniProtKB	Q8CVJ9	bglH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002215171	199310	UniProt		C
UniProtKB	Q8CVU7	fadL	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8CVW1	ompC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001702|InterPro:IPR001897|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8CVZ5	yebF	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	199310	UniProt		C
UniProtKB	Q8CW29	digH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8CW45	lolB	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004565|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000058551	199310	UniProt		C
UniProtKB	Q8CW54	flgI	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	199310	UniProt		C
UniProtKB	Q8CW54	flgI	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	Q8CW54	flgI	located_in	GO:0009428	bacterial-type flagellum basal body, distal rod, P ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001782	199310	InterPro		C
UniProtKB	Q8CW55	flgH	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|UniRule:UR000059593	199310	UniProt		C
UniProtKB	Q8CW55	flgH	located_in	GO:0009288	bacterial-type flagellum	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0975	199310	UniProt		C
UniProtKB	Q8CW55	flgH	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	Q8CW55	flgH	located_in	GO:0009427	bacterial-type flagellum basal body, distal rod, L ring	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000527	199310	InterPro		C
UniProtKB	Q8CW90	fiu	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR010105|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN000793040	199310	UniProt		C
UniProtKB	Q8CWA4	cusC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8CWB9	ecpA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	199310	UniProt		C
UniProtKB	Q8CWC7	pic	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	199310	UniProt		C
UniProtKB	Q8CWC7	pic	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8CWE6	lptD	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR020889|UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN000766229|UniRule:UR000052468	199310	UniProt		C
UniProtKB	Q8FD68	mtgA	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011812	199310	InterPro		C
UniProtKB	Q8FDA1	lpoA	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8FDA1	lpoA	located_in	GO:0031241	periplasmic side of cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	PANTHER:PTN002210983|UniRule:UR000058578	199310	UniProt		C
UniProtKB	Q8FDW4	sat	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	199310	UniProt		C
UniProtKB	Q8FDW4	sat	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8FF25	mltF	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN001856310|UniRule:UR000165753	199310	UniProt		C
UniProtKB	Q8FFV6	mdtQ	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8FGL1	fliE	located_in	GO:0009288	bacterial-type flagellum	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR001624|UniProtKB-KW:KW-0975	199310	UniProt		C
UniProtKB	Q8FGL1	fliE	located_in	GO:0009425	bacterial-type flagellum basal body	ECO:0007322	IEA	GO_REF:0000044	UniProtKB-SubCell:SL-0142	199310	UniProt		C
UniProtKB	Q8FJZ7	pagP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	199310	UniProt		C
UniProtKB	Q8FKL3	ecpD	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	199310	UniProt		C
UniProtKB	Q8KQR1	isdC	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	93061	UniProt		C
UniProtKB	Q8KQR1	isdC	located_in	GO:0009274	peptidoglycan-based cell wall	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019909	93061	InterPro		C
UniProtKB	Q8NUI5	lip1	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NUI6	icaB	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NUJ3	sraP	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NUL0	clfB	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NUU7	fnbA	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NUV0	MW2416	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NV09	sbi	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NV83	ssaA2	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVH0	sceD	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVK6	hld	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR008034|UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVL8	MW1942	located_in	GO:0005576	extracellular region	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003963|InterPro:IPR016183	196620	InterPro		C
UniProtKB	Q8NVL9	MW1941	located_in	GO:0005576	extracellular region	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003963|InterPro:IPR016183	196620	InterPro		C
UniProtKB	Q8NVR2	sak	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR004093|InterPro:IPR036120|UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVS9	sspP	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVX5	splA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVX6	splB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVX7	splC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NVX8	splF	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NW39	isdH	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NX50	fib	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NX50	fib	located_in	GO:0005615	extracellular space	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR021033	196620	InterPro		C
UniProtKB	Q8NX51	flr	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NX66	isdB	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NX96	atl	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NX98	sspA	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NX99	sspB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NXI6	nuc	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NXJ1	clfA	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NXX5	sdrE	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NXX6	sdrD	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NXX7	sdrC	located_in	GO:0005576	extracellular region	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0964	196620	UniProt		C
UniProtKB	Q8NXY9	mcsB	located_in	GO:0005615	extracellular space	ECO:0007826	IEA	GO_REF:0000118	PANTHER:PTN001694640	196620	TreeGrafter		C
UniProtKB	Q8NYC2	lip2	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NYF1	esxB	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NYF2	esxC	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8NYG1	lytM	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	196620	UniProt		C
UniProtKB	Q8X482	espF(U)	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83334	UniProt		C
UniProtKB	Q8X4N4	ecpD	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113	83334	UniProt		C
UniProtKB	Q8X582	elfA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN002123777	83334	UniProt		C
UniProtKB	Q8X5K5	lpfA	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN002123771	83334	UniProt		C
UniProtKB	Q8X5K7	lpfC	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002019705	83334	UniProt		C
UniProtKB	Q8X5K8	lpfC'	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040|PANTHER:PTN002019705	83334	UniProt		C
UniProtKB	Q8X5K9	lpfD	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN005002650	83334	UniProt		C
UniProtKB	Q8X5L0	lpfE	located_in	GO:0009289	pilus	ECO:0000501	IEA	GO_REF:0000120	InterPro:IPR000259|InterPro:IPR036937|UniProtKB-KW:KW-0281|UniProtKB-SubCell:SL-0113|PANTHER:PTN002123724	83334	UniProt		C
UniProtKB	Q8X5L9	bcsZ	located_in	GO:0005576	extracellular region	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0964|UniProtKB-SubCell:SL-0243	83334	UniProt		C
UniProtKB	Q8X5R9	mdtP	located_in	GO:0009279	cell outer membrane	ECO:0000501	IEA	GO_REF:0000120	UniProtKB-KW:KW-0998|UniProtKB-SubCell:SL-0040	83334	UniProt		C
